Date,Date_WQ,PCO2,Shelf,Tank,TankID,Date_VINDTA,acclimation_experimental,Exp_Temp,Time,Sal_AVG,Sal_Cert_Correction,Sal_Corr,mV_AVG,Temperature,Sal_Std_AVG,Sal_CRM_Cert,pH_7_Std_AVG,pH_10_Std_AVG,pH_Slope,pH_Intercept,pH_CRM_Std_AVG,pH_CRM_AVG,pH_CRM_Cert_NBS,pH_NBSperSalUnit,pH_CRM_CertSW,pH_CRM_Diff_SW,pH_CRM_CertTotal,pH_CRM_Diff_Total,pH_scaleFree,pH_NBS,pH_SW,pH_Total
2017-05-08,20170508,550,1,1,1,20170508,Acclimation,17,1:40 PM,30.17,1.003,30.089,-65.000,16.9,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.788,8.074,7.943,7.952
2017-05-08,20170508,550,1,2,2,20170508,Acclimation,17,1:40 PM,30.00,1.003,29.923,-65.000,16.91,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.788,8.072,7.942,7.950
2017-05-08,20170508,550,1,3,3,20170508,Acclimation,17,1:40 PM,30.13,1.003,30.056,-65.000,16.95,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.788,8.073,7.943,7.952
2017-05-08,20170508,550,2,1,4,20170508,Acclimation,17,1:40 PM,30.10,1.003,30.022,-67.667,16.5,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.833,8.118,7.988,7.996
2017-05-08,20170508,550,2,2,5,20170508,Acclimation,17,1:40 PM,30.13,1.003,30.056,-68.000,16.6,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.839,8.124,7.994,8.002
2017-05-08,20170508,550,2,3,6,20170508,Acclimation,17,1:40 PM,30.17,1.003,30.089,-64.667,16.4,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.782,8.068,7.938,7.946
2017-05-08,20170508,1000,3,1,7,20170508,Acclimation,17,1:40 PM,30.07,1.003,29.989,-66.000,16.25,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.805,8.090,7.959,7.968
2017-05-08,20170508,1000,3,2,8,20170508,Acclimation,17,1:40 PM,30.00,1.003,29.923,-66.000,16.3,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.805,8.089,7.959,7.967
2017-05-08,20170508,1000,3,3,9,20170508,Acclimation,17,1:40 PM,30.03,1.003,29.956,-65.667,16.2,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.799,8.084,7.953,7.962
2017-05-08,20170508,2800,4,1,10,20170508,Acclimation,17,1:40 PM,30.10,1.003,30.022,-65.333,16.85,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.794,8.079,7.948,7.957
2017-05-08,20170508,2800,4,2,11,20170508,Acclimation,17,1:40 PM,30.03,1.003,29.956,-66.000,17.3,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.805,8.089,7.959,7.968
2017-05-08,20170508,2800,4,3,12,20170508,Acclimation,17,1:40 PM,30.00,1.003,29.923,-65.667,16.7,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.799,8.083,7.953,7.962
2017-05-08,20170508,1000,5,1,13,20170508,Acclimation,17,1:40 PM,30.03,1.003,29.956,-68.667,16.5,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.850,8.134,8.004,8.013
2017-05-08,20170508,1000,5,2,14,20170508,Acclimation,17,1:40 PM,30.03,1.003,29.956,-67.667,16.5,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.833,8.118,7.987,7.996
2017-05-08,20170508,1000,5,3,15,20170508,Acclimation,17,1:40 PM,30.07,1.003,29.989,-68.000,16.4,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.839,8.123,7.993,8.002
2017-05-08,20170508,2800,6,1,16,20170508,Acclimation,17,1:40 PM,30.13,1.003,30.056,-64.667,15.3,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.782,8.068,7.937,7.946
2017-05-08,20170508,2800,6,2,17,20170508,Acclimation,17,1:40 PM,30.20,1.003,30.122,-64.667,15.4,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.782,8.068,7.938,7.947
2017-05-08,20170508,2800,6,3,18,20170508,Acclimation,17,1:40 PM,30.07,1.003,29.989,-65.000,15.4,33.433,33.347,-18.333,-196.000,-0.017,6.690,-66.333,7.811,8.071,0.009,7.940,-0.130,7.949,-0.122,7.788,8.073,7.942,7.951
2017-05-10,20170510,550,1,1,1,20170510,Acclimation,17,10:00 AM,30.40,0.997,30.504,-68.333,17.4,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.779,8.069,7.938,7.947
2017-05-10,20170510,550,1,2,2,20170510,Acclimation,17,10:00 AM,30.50,0.997,30.604,-67.000,17.4,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.756,8.046,7.916,7.925
2017-05-10,20170510,550,1,3,3,20170510,Acclimation,17,10:00 AM,30.57,0.997,30.671,-66.000,17.4,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.738,8.030,7.899,7.908
2017-05-10,20170510,550,2,1,4,20170510,Acclimation,17,10:00 AM,30.47,0.997,30.571,-67.000,17.4,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.756,8.046,7.916,7.924
2017-05-10,20170510,550,2,2,5,20170510,Acclimation,17,10:00 AM,30.47,0.997,30.571,-67.333,17.4,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.762,8.052,7.921,7.930
2017-05-10,20170510,550,2,3,6,20170510,Acclimation,17,10:00 AM,30.47,0.997,30.571,-66.667,17.5,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.750,8.040,7.910,7.919
2017-05-10,20170510,1000,3,1,7,20170510,Acclimation,17,10:00 AM,30.57,0.997,30.671,-67.000,17.3,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.756,8.047,7.917,7.925
2017-05-10,20170510,1000,3,2,8,20170510,Acclimation,17,10:00 AM,30.50,0.997,30.604,-65.000,17.3,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.721,8.012,7.881,7.890
2017-05-10,20170510,1000,3,3,9,20170510,Acclimation,17,10:00 AM,30.50,0.997,30.604,-66.000,17.3,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.738,8.029,7.899,7.907
2017-05-10,20170510,2800,4,1,10,20170510,Acclimation,17,10:00 AM,30.47,0.997,30.571,-65.000,17.1,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.721,8.012,7.881,7.890
2017-05-10,20170510,2800,4,2,11,20170510,Acclimation,17,10:00 AM,30.50,0.997,30.604,-66.333,17.2,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.744,8.035,7.904,7.913
2017-05-10,20170510,2800,4,3,12,20170510,Acclimation,17,10:00 AM,30.50,0.997,30.604,-66.667,17.1,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.750,8.041,7.910,7.919
2017-05-10,20170510,1000,5,1,13,20170510,Acclimation,17,10:00 AM,30.50,0.997,30.604,-67.333,17.3,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.762,8.052,7.922,7.930
2017-05-10,20170510,1000,5,2,14,20170510,Acclimation,17,10:00 AM,30.50,0.997,30.604,-68.000,17.3,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.773,8.064,7.933,7.942
2017-05-10,20170510,1000,5,3,15,20170510,Acclimation,17,10:00 AM,30.53,0.997,30.638,-67.667,17.4,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.767,8.058,7.928,7.937
2017-05-10,20170510,2800,6,1,16,20170510,Acclimation,17,10:00 AM,30.53,0.997,30.638,-64.333,17.2,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.710,8.001,7.870,7.879
2017-05-10,20170510,2800,6,2,17,20170510,Acclimation,17,10:00 AM,30.57,0.997,30.671,-65.333,17.2,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.727,8.018,7.888,7.896
2017-05-10,20170510,2800,6,3,18,20170510,Acclimation,17,10:00 AM,30.50,0.997,30.604,-65.333,17.1,33.233,33.347,-23.333,-196.667,-0.017,6.596,-68.667,7.785,8.071,0.009,7.940,-0.130,7.949,-0.122,7.727,8.018,7.887,7.896
2017-05-12,20170512,550,1,1,1,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-66.000,17,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.849,8.136,8.005,8.014
2017-05-12,20170512,550,1,2,2,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-66.333,17,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.855,8.142,8.011,8.020
2017-05-12,20170512,550,1,3,3,20170512,Acclimation,17,10:00 AM,30.13,0.997,30.236,-65.667,17.6,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.843,8.131,8.000,8.009
2017-05-12,20170512,550,2,1,4,20170512,Acclimation,17,10:00 AM,30.00,0.997,30.103,-67.667,17.3,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.877,8.163,8.033,8.041
2017-05-12,20170512,550,2,2,5,20170512,Acclimation,17,10:00 AM,30.03,0.997,30.136,-68.333,17.2,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.889,8.175,8.044,8.053
2017-05-12,20170512,550,2,3,6,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-67.333,17.2,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.872,8.159,8.028,8.037
2017-05-12,20170512,1000,3,1,7,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-68.667,16.8,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.894,8.181,8.051,8.059
2017-05-12,20170512,1000,3,2,8,20170512,Acclimation,17,10:00 AM,30.17,0.997,30.270,-67.333,16.8,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.872,8.159,8.029,8.037
2017-05-12,20170512,1000,3,3,9,20170512,Acclimation,17,10:00 AM,30.20,0.997,30.303,-66.667,16.7,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.860,8.148,8.018,8.026
2017-05-12,20170512,2800,4,1,10,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-67.333,16.6,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.872,8.159,8.028,8.037
2017-05-12,20170512,2800,4,2,11,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-67.667,16.7,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.877,8.164,8.034,8.042
2017-05-12,20170512,2800,4,3,12,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-67.000,16.7,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.866,8.153,8.022,8.031
2017-05-12,20170512,1000,5,1,13,20170512,Acclimation,17,10:00 AM,29.97,0.997,30.069,-60.333,17.3,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.753,8.038,7.908,7.917
2017-05-12,20170512,1000,5,2,14,20170512,Acclimation,17,10:00 AM,30.07,0.997,30.170,-66.000,17.3,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.849,8.136,8.005,8.014
2017-05-12,20170512,1000,5,3,15,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-68.000,17.2,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.883,8.170,8.039,8.048
2017-05-12,20170512,2800,6,1,16,20170512,Acclimation,17,10:00 AM,30.03,0.997,30.136,-67.333,16.8,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.872,8.158,8.027,8.036
2017-05-12,20170512,2800,6,2,17,20170512,Acclimation,17,10:00 AM,30.07,0.997,30.170,-68.000,16.9,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.883,8.170,8.039,8.048
2017-05-12,20170512,2800,6,3,18,20170512,Acclimation,17,10:00 AM,30.10,0.997,30.203,-67.333,16.8,33.233,33.347,-16.000,-192.667,-0.017,6.728,-67.000,7.866,8.071,0.009,7.940,-0.130,7.949,-0.122,7.872,8.159,8.028,8.037
2017-05-15,20170515,550,1,1,1,20170515,Acclimation,17,10:00 AM,29.10,0.998,29.170,-65.000,17.1,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.815,8.092,7.961,7.970
2017-05-15,20170515,550,1,2,2,20170515,Acclimation,17,10:00 AM,29.23,0.998,29.304,-66.333,17.1,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.837,8.115,7.985,7.994
2017-05-15,20170515,550,1,3,3,20170515,Acclimation,17,10:00 AM,29.20,0.998,29.271,-68.333,17,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.871,8.149,8.018,8.027
2017-05-15,20170515,550,2,1,4,20170515,Acclimation,17,10:00 AM,29.13,0.998,29.204,-66.000,16.1,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.831,8.109,7.978,7.987
2017-05-15,20170515,550,2,2,5,20170515,Acclimation,17,10:00 AM,29.13,0.998,29.204,-65.667,16.1,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.826,8.103,7.973,7.981
2017-05-15,20170515,550,2,3,6,20170515,Acclimation,17,10:00 AM,29.10,0.998,29.170,-66.333,16.1,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.837,8.114,7.984,7.992
2017-05-15,20170515,1000,3,1,7,20170515,Acclimation,17,10:00 AM,29.13,0.998,29.204,-67.000,17.3,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.848,8.126,7.995,8.004
2017-05-15,20170515,1000,3,2,8,20170515,Acclimation,17,10:00 AM,29.20,0.998,29.271,-66.667,17.2,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.843,8.121,7.990,7.999
2017-05-15,20170515,1000,3,3,9,20170515,Acclimation,17,10:00 AM,29.20,0.998,29.271,-67.000,17.2,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.848,8.126,7.996,8.005
2017-05-15,20170515,2800,4,1,10,20170515,Acclimation,17,10:00 AM,29.07,0.998,29.137,-66.000,16.2,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.831,8.108,7.978,7.986
2017-05-15,20170515,2800,4,2,11,20170515,Acclimation,17,10:00 AM,29.10,0.998,29.170,-66.333,16.4,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.837,8.114,7.984,7.992
2017-05-15,20170515,2800,4,3,12,20170515,Acclimation,17,10:00 AM,29.20,0.998,29.271,-65.667,16.4,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.826,8.104,7.973,7.982
2017-05-15,20170515,1000,5,1,13,20170515,Acclimation,17,10:00 AM,29.20,0.998,29.271,-67.333,16.5,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.854,8.132,8.001,8.010
2017-05-15,20170515,1000,5,2,14,20170515,Acclimation,17,10:00 AM,29.20,0.998,29.271,-68.000,16.4,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.865,8.143,8.013,8.021
2017-05-15,20170515,1000,5,3,15,20170515,Acclimation,17,10:00 AM,29.20,0.998,29.271,-68.333,16.6,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.871,8.149,8.018,8.027
2017-05-15,20170515,2800,6,1,16,20170515,Acclimation,17,10:00 AM,29.07,0.998,29.137,-66.667,16.9,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.843,8.119,7.989,7.998
2017-05-15,20170515,2800,6,2,17,20170515,Acclimation,17,10:00 AM,29.17,0.998,29.237,-67.333,16.8,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.854,8.132,8.001,8.010
2017-05-15,20170515,2800,6,3,18,20170515,Acclimation,17,10:00 AM,29.20,0.998,29.271,-66.333,16.8,33.267,33.347,-16.667,-194.667,-0.017,6.719,-65.333,7.820,8.071,0.009,7.940,-0.130,7.949,-0.122,7.837,8.115,7.985,7.993
2017-05-17,20170517,550,1,1,1,20170517,Acclimation,17,3:00 PM,29.10,0.999,29.141,-59.333,16.3,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.636,7.912,7.782,7.791
2017-05-17,20170517,550,1,2,2,20170517,Acclimation,17,3:00 PM,29.27,0.999,29.308,-61.000,16.1,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.664,7.942,7.811,7.820
2017-05-17,20170517,550,1,3,3,20170517,Acclimation,17,3:00 PM,29.20,0.999,29.241,-57.667,16.2,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.608,7.886,7.755,7.764
2017-05-17,20170517,550,2,1,4,20170517,Acclimation,17,3:00 PM,29.20,0.999,29.241,-66.000,17,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.747,8.025,7.894,7.903
2017-05-17,20170517,550,2,2,5,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-67.000,17,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.764,8.043,7.912,7.921
2017-05-17,20170517,550,2,3,6,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-67.000,17.1,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.764,8.043,7.912,7.921
2017-05-17,20170517,1000,3,1,7,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-68.333,16.9,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.786,8.065,7.934,7.943
2017-05-17,20170517,1000,3,2,8,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-66.333,16.9,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.753,8.031,7.901,7.910
2017-05-17,20170517,1000,3,3,9,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-66.667,17,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.758,8.037,7.907,7.915
2017-05-17,20170517,2800,4,1,10,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-65.667,18.5,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.742,8.020,7.890,7.899
2017-05-17,20170517,2800,4,2,11,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-68.000,18.6,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.781,8.059,7.929,7.938
2017-05-17,20170517,2800,4,3,12,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-66.667,18.6,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.758,8.037,7.907,7.915
2017-05-17,20170517,1000,5,1,13,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-67.667,17.5,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.775,8.054,7.923,7.932
2017-05-17,20170517,1000,5,2,14,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-66.667,17.6,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.758,8.037,7.907,7.915
2017-05-17,20170517,1000,5,3,15,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-67.333,17.6,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.770,8.048,7.918,7.926
2017-05-17,20170517,2800,6,1,16,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-66.333,17.2,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.753,8.031,7.901,7.910
2017-05-17,20170517,2800,6,2,17,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-66.333,17.1,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.753,8.031,7.901,7.910
2017-05-17,20170517,2800,6,3,18,20170517,Acclimation,17,3:00 PM,29.30,0.999,29.341,-67.333,17,33.300,33.347,-21.333,-200.667,-0.017,6.643,-40.667,7.323,8.071,0.009,7.940,-0.130,7.949,-0.122,7.770,8.048,7.918,7.926
2017-05-19,20170519,550,1,1,1,20170519,Acclimation,17,10:00 AM,29.77,0.990,30.080,-65.000,16.8,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.787,8.073,7.943,7.951
2017-05-19,20170519,550,1,2,2,20170519,Acclimation,17,10:00 AM,29.90,0.990,30.214,-64.667,16.8,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.782,8.069,7.938,7.947
2017-05-19,20170519,550,1,3,3,20170519,Acclimation,17,10:00 AM,29.90,0.990,30.214,-64.000,16.8,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.771,8.058,7.927,7.936
2017-05-19,20170519,550,2,1,4,20170519,Acclimation,17,10:00 AM,29.87,0.990,30.181,-67.000,16.8,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.821,8.107,7.977,7.986
2017-05-19,20170519,550,2,2,5,20170519,Acclimation,17,10:00 AM,29.90,0.990,30.214,-66.000,16.7,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.804,8.091,7.961,7.969
2017-05-19,20170519,550,2,3,6,20170519,Acclimation,17,10:00 AM,29.90,0.990,30.214,-66.000,16.9,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.804,8.091,7.961,7.969
2017-05-19,20170519,1000,3,1,7,20170519,Acclimation,17,10:00 AM,29.90,0.990,30.214,-65.000,16.9,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.787,8.074,7.944,7.953
2017-05-19,20170519,1000,3,2,8,20170519,Acclimation,17,10:00 AM,29.90,0.990,30.214,-65.667,16.9,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.799,8.085,7.955,7.964
2017-05-19,20170519,1000,3,3,9,20170519,Acclimation,17,10:00 AM,29.90,0.990,30.214,-65.000,16.9,33.000,33.347,-17.667,-198.000,-0.017,6.706,-64.000,7.771,8.071,0.009,7.940,-0.130,7.949,-0.122,7.787,8.074,7.944,7.953
